Sid;Datum;Lon;Lat;Temp
6590;15/05/2024;6.22;49.62;19.15
6590;16/05/2024;6.22;49.62;17.25
6590;17/05/2024;6.22;49.62;16.75
6590;18/05/2024;6.22;49.62;16.85
6590;19/05/2024;6.22;49.62;16.35
6590;20/05/2024;6.22;49.62;20.45
6590;21/05/2024;6.22;49.62;22.05
6590;22/05/2024;6.22;49.62;21.05
6590;23/05/2024;6.22;49.62;18.75
6590;24/05/2024;6.22;49.62;21.55
6590;25/05/2024;6.22;49.62;26.05
6590;26/05/2024;6.22;49.62;24.15
6590;27/05/2024;6.22;49.62;23.15
6590;28/05/2024;6.22;49.62;18.95
6590;29/05/2024;6.22;49.62;24.15
6590;30/05/2024;6.22;49.62;23.65
6590;31/05/2024;6.22;49.62;16.45
7015;1/05/2024;3.1;50.57;15.55
7015;2/05/2024;3.1;50.57;15.25
7015;3/05/2024;3.1;50.57;17.05
7015;4/05/2024;3.1;50.57;20.75
7015;5/05/2024;3.1;50.57;24.45
7015;6/05/2024;3.1;50.57;25.05
7015;7/05/2024;3.1;50.57;26.05
7015;8/05/2024;3.1;50.57;21.15
7015;9/05/2024;3.1;50.57;14.75
7015;10/05/2024;3.1;50.57;18.45
7015;11/05/2024;3.1;50.57;22.75
7015;12/05/2024;3.1;50.57;12.95
7015;13/05/2024;3.1;50.57;12.35
7015;14/05/2024;3.1;50.57;16.75
7015;15/05/2024;3.1;50.57;15.05
7015;16/05/2024;3.1;50.57;15.25
7015;17/05/2024;3.1;50.57;15.45
7015;18/05/2024;3.1;50.57;12.85
7015;19/05/2024;3.1;50.57;19.75
7015;20/05/2024;3.1;50.57;21.35
7015;21/05/2024;3.1;50.57;23.15
7015;22/05/2024;3.1;50.57;18.45
7015;23/05/2024;3.1;50.57;23.25
7015;24/05/2024;3.1;50.57;21.95
7015;25/05/2024;3.1;50.57;27.45
7015;26/05/2024;3.1;50.57;27.95
7015;27/05/2024;3.1;50.57;25.75
7015;28/05/2024;3.1;50.57;22.15
7015;29/05/2024;3.1;50.57;24.35
7015;30/05/2024;3.1;50.57;23.05
7015;31/05/2024;3.1;50.57;21.05
7061;1/05/2024;3.21;49.82;15.05
7061;2/05/2024;3.21;49.82;14.35
7061;3/05/2024;3.21;49.82;16.35
7061;4/05/2024;3.21;49.82;20.45
7061;5/05/2024;3.21;49.82;24.65
7061;6/05/2024;3.21;49.82;24.45
7061;7/05/2024;3.21;49.82;25.05
7061;8/05/2024;3.21;49.82;20.65
7061;9/05/2024;3.21;49.82;15.45
7061;10/05/2024;3.21;49.82;17.25
7061;11/05/2024;3.21;49.82;22.45
7061;12/05/2024;3.21;49.82;11.75
7061;13/05/2024;3.21;49.82;11.75
7061;14/05/2024;3.21;49.82;14.95
7061;15/05/2024;3.21;49.82;19.95
7061;16/05/2024;3.21;49.82;15.95
7061;17/05/2024;3.21;49.82;15.15
7061;18/05/2024;3.21;49.82;15.25
7061;19/05/2024;3.21;49.82;20.45
7061;20/05/2024;3.21;49.82;21.65
7061;21/05/2024;3.21;49.82;23.65
7061;22/05/2024;3.21;49.82;17.45
7061;23/05/2024;3.21;49.82;21.25
7061;24/05/2024;3.21;49.82;23.35
7061;25/05/2024;3.21;49.82;25.85
7061;26/05/2024;3.21;49.82;24.75
7061;27/05/2024;3.21;49.82;25.95
7061;28/05/2024;3.21;49.82;20.55
7061;29/05/2024;3.21;49.82;22.45
7061;30/05/2024;3.21;49.82;24.35
7061;31/05/2024;3.21;49.82;20.85
7075;1/05/2024;4.64;49.78;15.75
7075;2/05/2024;4.64;49.78;15.85
7075;3/05/2024;4.64;49.78;18.95
7075;4/05/2024;4.64;49.78;23.05
7075;5/05/2024;4.64;49.78;25.95
7075;6/05/2024;4.64;49.78;24.45
7075;7/05/2024;4.64;49.78;25.65
7075;8/05/2024;4.64;49.78;25.05
7075;9/05/2024;4.64;49.78;14.25
7075;10/05/2024;4.64;49.78;18.25
7075;11/05/2024;4.64;49.78;21.85
7075;12/05/2024;4.64;49.78;11.85
7075;13/05/2024;4.64;49.78;14.25
7075;14/05/2024;4.64;49.78;21.05
7075;15/05/2024;4.64;49.78;20.45
7075;16/05/2024;4.64;49.78;17.15
7075;17/05/2024;4.64;49.78;17.45
7075;18/05/2024;4.64;49.78;18.25
7075;19/05/2024;4.64;49.78;22.85
7075;20/05/2024;4.64;49.78;22.65
7075;21/05/2024;4.64;49.78;20.75
7075;22/05/2024;4.64;49.78;22.55
7075;23/05/2024;4.64;49.78;22.75
7075;24/05/2024;4.64;49.78;23.75
7075;25/05/2024;4.64;49.78;27.35
7075;26/05/2024;4.64;49.78;24.25
7075;27/05/2024;4.64;49.78;27.05
7075;28/05/2024;4.64;49.78;20.35
7075;29/05/2024;4.64;49.78;24.85
7075;30/05/2024;4.64;49.78;25.65
7075;31/05/2024;4.64;49.78;19.05
